timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-01-16T00:00:00.000Z";"2024-01-16T23:59:59.999Z";"2024-01-16T22:20:00.000Z";"2024-01-16T00:02:00.000Z";"2781";94.4383493117;98.5953069507;94.3966809951;97.6269142107;1806576879.31;42242678606.96;"2024-01-16T23:59:59.999Z"
"2024-01-15T00:00:00.000Z";"2024-01-15T23:59:59.999Z";"2024-01-15T03:04:00.000Z";"2024-01-15T15:51:00.000Z";"2781";94.0365475468;96.8212324003;93.2411108996;94.4902249701;1755858498.77;40884383289.93;"2024-01-15T23:59:59.999Z"
"2024-01-14T00:00:00.000Z";"2024-01-14T23:59:59.999Z";"2024-01-14T16:26:00.000Z";"2024-01-14T23:43:00.000Z";"2781";95.7326471662;102.1735819686;93.8905646558;94.1331412224;2736734724.73;40716891332.77;"2024-01-14T23:59:59.999Z"
"2024-01-13T00:00:00.000Z";"2024-01-13T23:59:59.999Z";"2024-01-13T21:09:00.000Z";"2024-01-13T01:15:00.000Z";"2781";91.7597389354;96.9176447207;89.7544917461;95.7300497253;1880329064.95;41407829286;"2024-01-13T23:59:59.999Z"
"2024-01-12T00:00:00.000Z";"2024-01-12T23:59:59.999Z";"2024-01-12T00:10:00.000Z";"2024-01-12T22:31:00.000Z";"2781";99.9118696684;100.2544945494;88.3098482319;91.7209085446;2868799887.89;39640966832.35;"2024-01-12T23:59:59.999Z"
"2024-01-11T00:00:00.000Z";"2024-01-11T23:59:59.999Z";"2024-01-11T14:52:00.000Z";"2024-01-11T06:19:00.000Z";"2781";102.1036548493;106.9357343236;98.4125018964;99.9094415986;4174026719.18;43180158130.69;"2024-01-11T23:59:59.999Z"
"2024-01-10T00:00:00.000Z";"2024-01-10T23:59:59.999Z";"2024-01-10T23:21:00.000Z";"2024-01-10T15:02:00.000Z";"2781";99.3842384172;105.0823738318;92.5632608289;102.0330218515;4216429513.64;44063260014.84;"2024-01-10T23:59:59.999Z"
"2024-01-09T00:00:00.000Z";"2024-01-09T23:59:59.999Z";"2024-01-09T04:59:00.000Z";"2024-01-09T00:40:00.000Z";"2781";97.8160351445;103.7961668615;95.8937912629;99.4091890021;4070131683.36;42936802212.18;"2024-01-09T23:59:59.999Z"
"2024-01-08T00:00:00.000Z";"2024-01-08T23:59:59.999Z";"2024-01-08T19:28:00.000Z";"2024-01-08T03:28:00.000Z";"2781";89.2781780385;99.7618695707;85.6467007601;97.7904454168;4152448359.92;42237863322.44;"2024-01-08T23:59:59.999Z"
"2024-01-07T00:00:00.000Z";"2024-01-07T23:59:59.999Z";"2024-01-07T14:10:00.000Z";"2024-01-07T23:31:00.000Z";"2781";93.8603521731;96.6923999266;88.2234552262;89.2763469989;2288061691.69;38549501330.29;"2024-01-07T23:59:59.999Z"
