timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-11-01T00:00:00.000Z";"2023-11-30T23:59:59.999Z";"2023-11-29T11:49:00.000Z";"2023-11-21T23:04:00.000Z";"2781";0.6263448833;0.795788842;0.5880721097;0.6917973198;1754323996.86;984407215.75;"2023-11-30T23:59:59.999Z"
"2023-10-01T00:00:00.000Z";"2023-10-31T23:59:59.999Z";"2023-10-23T23:25:00.000Z";"2023-10-04T00:46:00.000Z";"2781";0.480454616;0.7467486609;0.4744536593;0.6263358374;1556859746.15;886748303.76;"2023-10-31T23:59:59.999Z"
"2023-09-01T00:00:00.000Z";"2023-09-30T23:59:59.999Z";"2023-09-21T04:40:00.000Z";"2023-09-11T19:40:00.000Z";"2781";0.4895764145;0.5022067123;0.4216609541;0.4804784709;666697766.99;678144741.81;"2023-09-30T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-08T21:13:00.000Z";"2023-08-17T21:46:00.000Z";"2781";0.5878118929;0.6331341007;0.4191335239;0.4895026041;1263115200.47;687309949.75;"2023-08-31T23:59:59.999Z"
"2023-07-01T00:00:00.000Z";"2023-07-31T23:59:59.999Z";"2023-07-03T15:55:00.000Z";"2023-07-31T20:07:00.000Z";"2781";0.6930547219;0.7534355942;0.5831621301;0.5877827924;1307521326;820973409.05;"2023-07-31T23:59:59.999Z"
"2023-06-01T00:00:00.000Z";"2023-06-30T23:59:59.999Z";"2023-06-22T10:23:00.000Z";"2023-06-10T04:28:00.000Z";"2781";0.6003868133;0.8742757091;0.4604171228;0.693181356;3290849902.09;963089910.03;"2023-06-30T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-31T23:59:59.999Z";"2023-05-04T01:46:00.000Z";"2023-05-25T01:31:00.000Z";"2781";0.7201144157;0.8250733291;0.5765819785;0.600307739;2121147706;829896945.73;"2023-05-31T23:59:59.999Z"
"2023-04-01T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-11T19:31:00.000Z";"2023-04-21T20:07:00.000Z";"2781";0.9314598828;1.0083205022;0.6755928072;0.720555668;2859597935.87;990965757.44;"2023-04-30T23:59:59.999Z"
"2023-03-01T00:00:00.000Z";"2023-03-31T23:59:59.999Z";"2023-03-20T08:55:00.000Z";"2023-03-10T10:49:00.000Z";"2781";0.8830569985;1.3006475116;0.5264241496;0.9314383073;9584812764.64;1274668384.82;"2023-03-31T23:59:59.999Z"
"2023-02-01T00:00:00.000Z";"2023-02-28T23:59:59.999Z";"2023-02-27T11:47:00.000Z";"2023-02-01T09:13:00.000Z";"2781";0.2768053353;0.9614227157;0.268099899;0.882895835;5300953637.51;1205092101.39;"2023-02-28T23:59:59.999Z"
"2023-01-01T00:00:00.000Z";"2023-01-31T23:59:59.999Z";"2023-01-24T00:25:00.000Z";"2023-01-01T08:11:00.000Z";"2781";0.2095038787;0.3077895638;0.2082515048;0.2768213916;384730837.08;376078410.1;"2023-01-31T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-10T12:40:00.000Z";"2022-12-29T21:38:00.000Z";"2781";0.2551395002;0.3611624589;0.2052608846;0.209657801;603057719.55;283243503.28;"2022-12-31T23:59:59.999Z"
"2022-11-01T00:00:00.000Z";"2022-11-30T23:59:59.999Z";"2022-11-28T13:05:00.000Z";"2022-11-14T06:21:00.000Z";"2781";0.3184313421;0.3438851712;0.2004855803;0.2551373384;498780907.81;343594184.1;"2022-11-30T23:59:59.999Z"
"2022-10-01T00:00:00.000Z";"2022-10-31T23:59:59.999Z";"2022-10-08T02:38:00.000Z";"2022-10-13T12:34:00.000Z";"2781";0.3243528447;0.3414274989;0.2863692107;0.3184572832;295703084.55;427368301.84;"2022-10-31T23:59:59.999Z"
"2022-09-01T00:00:00.000Z";"2022-09-30T23:59:59.999Z";"2022-09-11T00:04:00.000Z";"2022-09-28T02:47:00.000Z";"2781";0.3640849532;0.4016927919;0.3153058685;0.3242980535;357881954.73;433487009.28;"2022-09-30T23:59:59.999Z"
"2022-08-01T00:00:00.000Z";"2022-08-31T23:59:59.999Z";"2022-08-13T06:22:00.000Z";"2022-08-29T01:21:00.000Z";"2781";0.4428727053;0.5202736164;0.353858996;0.363815649;614995226.78;484461448.39;"2022-08-31T23:59:59.999Z"
"2022-07-01T00:00:00.000Z";"2022-07-31T23:59:59.999Z";"2022-07-20T00:19:00.000Z";"2022-07-13T13:34:00.000Z";"2781";0.4075462171;0.4716803354;0.347388937;0.442874995;524090850.19;587317178.38;"2022-07-31T23:59:59.999Z"
"2022-06-01T00:00:00.000Z";"2022-06-30T23:59:59.999Z";"2022-06-01T14:10:00.000Z";"2022-06-15T09:52:00.000Z";"2781";0.5651989724;0.5838562881;0.3054550948;0.4067450106;931250784.58;537306419.59;"2022-06-30T23:59:59.999Z"
"2022-05-01T00:00:00.000Z";"2022-05-31T23:59:59.999Z";"2022-05-05T03:22:00.000Z";"2022-05-12T07:19:00.000Z";"2781";0.9233020275;1.0046813042;0.4604035332;0.5651989645;625964598.52;743716520.21;"2022-05-31T23:59:59.999Z"
"2022-04-01T00:00:00.000Z";"2022-04-30T23:59:59.999Z";"2022-04-03T01:11:00.000Z";"2022-04-30T23:58:00.000Z";"2781";1.4414006731;1.5566955544;0.9220945507;0.9228500267;962976391.77;1209432516.09;"2022-04-30T23:59:59.999Z"
"2022-03-01T00:00:00.000Z";"2022-03-31T23:59:59.999Z";"2022-03-10T17:21:00.000Z";"2022-03-07T21:35:00.000Z";"2781";1.2453532445;1.9018561278;1.0395469044;1.4413176418;2496472487.05;1881536627.96;"2022-03-31T23:59:59.999Z"
"2022-02-01T00:00:00.000Z";"2022-02-28T23:59:59.999Z";"2022-02-10T00:10:00.000Z";"2022-02-24T07:37:00.000Z";"2781";1.4952039482;1.7736592168;0.9875366631;1.2460289298;1049460142.46;1620083566.09;"2022-02-28T23:59:59.999Z"
"2022-01-01T00:00:00.000Z";"2022-01-31T23:59:59.999Z";"2022-01-18T17:02:00.000Z";"2022-01-24T14:10:00.000Z";"2781";2.1677637468;2.6362228431;1.1975383874;1.4952922095;2971120605.63;1938603256.2;"2022-01-31T23:59:59.999Z"
"2021-12-01T00:00:00.000Z";"2021-12-31T23:59:59.999Z";"2021-12-01T01:29:42.000Z";"2021-12-14T06:49:10.000Z";"2781";2.7854992695;3.2829770046;1.7869880814;2.1680115633;4623370288.7;2799845361.74;"2021-12-31T23:59:59.999Z"
"2021-11-01T00:00:00.000Z";"2021-11-30T23:59:59.999Z";"2021-11-16T07:16:06.000Z";"2021-11-01T04:05:08.000Z";"2781";1.8452347022;3.610449732;1.796153138;2.773799446;4231393228.75;3568604336.6;"2021-11-30T23:59:59.999Z"
"2021-10-01T00:00:00.000Z";"2021-10-31T23:59:59.999Z";"2021-10-18T03:43:08.000Z";"2021-10-01T02:52:08.000Z";"2781";1.2032293088;2.8312089479;1.1770647638;1.8471024901;6553656693.39;2367066637.74;"2021-10-31T23:59:59.999Z"
"2021-09-01T00:00:00.000Z";"2021-09-30T23:59:59.999Z";"2021-09-02T15:36:07.000Z";"2021-09-29T00:18:14.000Z";"2781";1.43672564;1.75099344;1.107573797;1.201860788;1622412454.56;1501445821.83;"2021-09-30T23:59:59.999Z"
"2021-08-01T00:00:00.000Z";"2021-08-31T23:59:59.999Z";"2021-08-24T12:01:15.000Z";"2021-08-01T23:47:17.000Z";"2781";1.26738267;1.5886743;1.19906287;1.43499021;1832467168.09;1746749184.22;"2021-08-31T23:59:59.999Z"
"2021-07-01T00:00:00.000Z";"2021-07-31T23:59:59.999Z";"2021-07-11T02:56:09.000Z";"2021-07-01T10:14:11.000Z";"2781";0.78991756;1.47599407;0.73132988;1.26942341;2602037407.86;1504099983.68;"2021-07-31T23:59:59.999Z"
"2021-06-01T00:00:00.000Z";"2021-06-30T23:59:59.999Z";"2021-06-04T00:18:09.000Z";"2021-06-22T13:56:08.000Z";"2781";0.99883229;1.08740719;0.50232558;0.79042414;370668717.85;911264181.97;"2021-06-30T23:59:59.999Z"
"2021-05-01T00:00:00.000Z";"2021-05-31T23:59:59.999Z";"2021-05-04T13:35:06.000Z";"2021-05-23T16:39:10.000Z";"2781";2.18359369;2.21070853;0.75090036;0.99827349;811132515.78;1147605677.38;"2021-05-31T23:59:59.999Z"
"2021-04-01T00:00:00.000Z";"2021-04-30T23:59:59.999Z";"2021-04-05T13:36:09.000Z";"2021-04-04T00:05:08.000Z";"2781";1.21905995;2.81616799;1.11684089;2.18400896;3680271269.64;2440487585.4;"2021-04-30T23:59:59.999Z"
"2021-03-01T00:00:00.000Z";"2021-03-31T23:59:59.999Z";"2021-03-20T01:39:07.000Z";"2021-03-02T19:16:07.000Z";"2781";0.9318031;1.45007565;0.92970493;1.21895152;862721632.54;1323337664.75;"2021-03-31T23:59:59.999Z"
"2021-02-01T00:00:00.000Z";"2021-02-28T23:59:59.999Z";"2021-02-25T00:47:07.000Z";"2021-02-01T04:07:07.000Z";"2781";0.42778557;1.18751481;0.41065486;0.93231328;696215096.41;689708482.26;"2021-02-28T23:59:59.999Z"
"2021-01-01T00:00:00.000Z";"2021-01-31T23:59:59.999Z";"2021-01-14T08:18:06.000Z";"2021-01-11T14:17:06.000Z";"2781";0.3961713;0.59837268;0.38513111;0.4287731;336184591.23;317198576.46;"2021-01-31T23:59:59.999Z"
"2020-12-01T00:00:00.000Z";"2020-12-31T23:59:59.999Z";"2020-12-27T17:36:08.000Z";"2020-12-05T04:18:07.000Z";"2781";0.24099113;0.44836852;0.22460353;0.39617653;117415314.78;282011933.31;"2020-12-31T23:59:59.999Z"
"2020-11-01T00:00:00.000Z";"2020-11-30T23:59:59.999Z";"2020-11-12T23:23:06.000Z";"2020-11-03T05:08:06.000Z";"2781";0.16026272;0.28909444;0.14098423;0.24070725;64972777.2;164631761.8;"2020-11-30T23:59:59.999Z"
