timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-11-01T00:00:00.000Z";"2023-11-30T23:59:59.999Z";"2023-11-13T02:53:00.000Z";"2023-11-01T06:04:00.000Z";"2781";3.9482252345;4.9180031253;3.7787516402;4.5529267921;1459727663.86;2047664303.97;"2023-11-30T23:59:59.999Z"
"2023-10-01T00:00:00.000Z";"2023-10-31T23:59:59.999Z";"2023-10-29T19:04:00.000Z";"2023-10-11T17:04:00.000Z";"2781";3.1633162801;4.2169177773;2.8843848421;3.947655434;685118474.24;1767353704.89;"2023-10-31T23:59:59.999Z"
"2023-09-01T00:00:00.000Z";"2023-09-30T23:59:59.999Z";"2023-09-07T00:11:00.000Z";"2023-09-22T00:31:00.000Z";"2781";3.3408774035;3.3860287309;2.8622017094;3.1635895565;468663331.86;1408917174.8;"2023-09-30T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-02T01:35:00.000Z";"2023-08-17T21:46:00.000Z";"2781";4.2109073329;4.2760044302;3.2424055122;3.3410155247;607014507.94;1477399600.89;"2023-08-31T23:59:59.999Z"
"2023-07-01T00:00:00.000Z";"2023-07-31T23:59:59.999Z";"2023-07-03T16:13:00.000Z";"2023-07-10T00:25:00.000Z";"2781";4.0952018478;4.5576449945;3.943109068;4.2104854905;538004500.49;1849451405.91;"2023-07-31T23:59:59.999Z"
"2023-06-01T00:00:00.000Z";"2023-06-30T23:59:59.999Z";"2023-06-04T21:11:00.000Z";"2023-06-10T04:28:00.000Z";"2781";4.6815028006;4.8667186603;3.3689348184;4.0950845782;573118505.32;1792089149.03;"2023-06-30T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-31T23:59:59.999Z";"2023-05-01T00:45:00.000Z";"2023-05-31T16:55:00.000Z";"2781";6.4295521391;6.4769174279;4.634138136;4.6814388356;835646952.84;2042929391.97;"2023-05-31T23:59:59.999Z"
"2023-04-01T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-19T01:17:00.000Z";"2023-04-07T12:40:00.000Z";"2781";5.1960943518;7.194474686;4.8164072394;6.432433477;1500248481.6;2802422331.47;"2023-04-30T23:59:59.999Z"
"2023-03-01T00:00:00.000Z";"2023-03-31T23:59:59.999Z";"2023-03-01T09:07:00.000Z";"2023-03-11T11:40:00.000Z";"2781";5.7916420014;6.2006453574;4.5722679977;5.196224965;1268197466.05;1548994288.87;"2023-03-31T23:59:59.999Z"
"2023-02-01T00:00:00.000Z";"2023-02-28T23:59:59.999Z";"2023-02-19T13:28:00.000Z";"2023-02-09T22:58:00.000Z";"2781";5.8794493096;8.1728441387;4.9927086959;5.7915923985;1867118422.99;1687280489.86;"2023-02-28T23:59:59.999Z"
"2023-01-01T00:00:00.000Z";"2023-01-31T23:59:59.999Z";"2023-01-29T22:01:00.000Z";"2023-01-06T11:29:00.000Z";"2781";3.930881223;6.2694061858;3.7706976991;5.8798461203;1299818118.24;1673660732.78;"2023-01-31T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-05T08:38:00.000Z";"2022-12-19T22:35:00.000Z";"2781";4.1047838923;4.5944695885;3.3890388111;3.9302145609;736856982.71;1097219300.36;"2022-12-31T23:59:59.999Z"
"2022-11-01T00:00:00.000Z";"2022-11-30T23:59:59.999Z";"2022-11-05T03:02:00.000Z";"2022-11-21T02:18:00.000Z";"2781";5.2883269203;5.7882499533;3.522039309;4.1065954176;1327967327.88;1126527814.83;"2022-11-30T23:59:59.999Z"
"2022-10-01T00:00:00.000Z";"2022-10-31T23:59:59.999Z";"2022-10-04T23:47:00.000Z";"2022-10-21T12:25:00.000Z";"2781";6.0660171466;6.198299292;4.6529518114;5.2886548244;1226526691.33;1422329476.12;"2022-10-31T23:59:59.999Z"
"2022-09-01T00:00:00.000Z";"2022-09-30T23:59:59.999Z";"2022-09-11T13:55:00.000Z";"2022-09-18T21:13:00.000Z";"2781";6.2409342109;7.4114912812;5.553363005;6.0659709887;1574516728.64;1590804853.13;"2022-09-30T23:59:59.999Z"
"2022-08-01T00:00:00.000Z";"2022-08-31T23:59:59.999Z";"2022-08-01T03:01:00.000Z";"2022-08-26T23:49:00.000Z";"2781";8.9907432274;9.3325386582;5.6688579841;6.2402889421;2525988616.93;1597068208.05;"2022-08-31T23:59:59.999Z"
"2022-07-01T00:00:00.000Z";"2022-07-31T23:59:59.999Z";"2022-07-31T19:52:00.000Z";"2022-07-03T14:04:00.000Z";"2781";5.3416186799;9.7679865039;5.129419623;8.9904356635;3519247873.1;2244869853.8;"2022-07-31T23:59:59.999Z"
"2022-06-01T00:00:00.000Z";"2022-06-30T23:59:59.999Z";"2022-06-02T23:28:00.000Z";"2022-06-18T20:13:00.000Z";"2781";8.2626764061;9.6918363347;4.6665179774;5.3337391607;3496421647.02;1289942130.32;"2022-06-30T23:59:59.999Z"
"2022-05-01T00:00:00.000Z";"2022-05-31T23:59:59.999Z";"2022-05-05T03:01:00.000Z";"2022-05-12T05:17:00.000Z";"2781";12.4438651918;14.4927671069;6.070354943;8.2613291341;4519427350.99;1934210474.04;"2022-05-31T23:59:59.999Z"
"2022-04-01T00:00:00.000Z";"2022-04-30T23:59:59.999Z";"2022-04-04T08:35:00.000Z";"2022-04-30T23:13:00.000Z";"2781";20.8931161408;23.4537134001;11.4901047972;12.4437483488;5643899785.82;2806913065.04;"2022-04-30T23:59:59.999Z"
