Date,Open,High,Low,Close,Volume
2015-12-01,0.8783159852,0.8867359757,0.8539369702,0.8748000264,652857.0
2015-12-02,0.8731709719,0.8780170083,0.8189240098,0.8212100267,506307.0
2015-12-03,0.8185459971,0.8376640081,0.7850859761,0.8121430278,539969.0
2015-12-04,0.8120819926,0.8595749736,0.802372992,0.8400409818,241278.0
2015-12-05,0.8411949873,0.8728209734,0.824443996,0.8624380231,232743.0
2015-12-06,0.8664169908,0.8824359775,0.8331149817,0.8355000019,443608.0
2015-12-07,0.8363220096,0.8507909775,0.7876499891,0.8112639785,520409.0
2015-12-08,0.8060240149,0.8236449957,0.7823280096,0.8221179843,445903.0
2015-12-09,0.8244540095,0.8244540095,0.7704880238,0.7921670079,624221.0
2015-12-10,0.7955899835,0.8615900278,0.7872909904,0.840395987,369589.0
2015-12-11,0.8399950266,0.9297620058,0.8197889924,0.9297620058,801072.0
2015-12-12,0.9311959743,1.0453699827,0.9285460114,0.9769729972,1376280.0
2015-12-13,0.9715380073,0.9893940091,0.9374380112,0.9528840184,273614.0
2015-12-14,0.956619978,1.013100028,0.9501780272,0.9930220246,563436.0
2015-12-15,0.9905890226,1.0288399458,0.9822400212,1.0141500235,578618.0
2015-12-16,1.0171099901,1.0180300474,0.9749270082,0.9911820292,320767.0
2015-12-17,0.9930430055,0.9976109862,0.9118070006,0.9407010078,640765.0
2015-12-18,0.9383270144,0.9394930005,0.9080809951,0.9201269746,300787.0
2015-12-19,0.9215239882,0.9258739948,0.8889160156,0.9080719948,343535.0
2015-12-20,0.9082400203,0.9431849718,0.8994410038,0.9038850069,472164.0
2015-12-21,0.9060649872,0.9173899889,0.8911820054,0.9007710218,549113.0
2015-12-22,0.89497298,0.9095259905,0.8620589972,0.8642020226,454249.0
2015-12-23,0.8617820144,0.8829399943,0.8560649753,0.8580769897,334993.0
2015-12-24,0.8594329953,0.8828179836,0.8475999832,0.8632619977,354646.0
2015-12-25,0.8619930148,0.8825560212,0.8619930148,0.8703629971,187114.0
2015-12-26,0.8707659841,0.8974530101,0.8383139968,0.8546029925,425282.0
2015-12-27,0.8531659842,0.861537993,0.8411509991,0.856365025,164565.0
2015-12-28,0.8563560247,0.8723940253,0.8329319954,0.8450049758,235134.0
2015-12-29,0.8438349962,0.8730540276,0.8332319856,0.8730540276,215742.0
2015-12-30,0.8742579818,0.9410989881,0.8666470051,0.9119579792,604078.0
2015-12-31,0.9120979905,0.9754139781,0.910277009,0.9335420132,663994.0
2016-01-02,0.9474009871,0.9696369767,0.9365599751,0.9371240139,255504.0
2016-01-03,0.9384300113,0.9913619757,0.9343129992,0.9719049931,407632.0
2016-01-04,0.9720450044,0.9764379859,0.9298350215,0.9544799924,346245.0
2016-01-05,0.9531469941,0.9705970287,0.9465429783,0.9501760006,219833.0
2016-01-06,0.9500280023,0.9606590271,0.9357079864,0.9508600235,308791.0
2016-01-07,0.9558010101,0.9746230245,0.9358299971,0.9420049787,647462.0
2016-01-08,0.9427520037,0.9918249846,0.9397150278,0.9867889881,545600.0
2016-01-09,0.9855009913,0.9923449755,0.9735999703,0.9868329763,226281.0
2016-01-10,0.9855570197,1.0010299683,0.9750990272,0.9992309809,390888.0
2016-01-11,0.9992160201,1.0699100494,0.9992160201,1.0615999699,1011920.0
2016-01-12,1.0661000013,1.2828299999,1.0500899553,1.1410000324,2898760.0
2016-01-13,1.1354700327,1.1521799564,1.0770299435,1.1252000332,1005910.0
2016-01-14,1.1220999956,1.1895899773,1.1031899452,1.1895899773,751961.0
2016-01-15,1.1844400167,1.3193800449,1.1429300308,1.2080099583,3910550.0
2016-01-16,1.2204600573,1.3081599474,1.1680099964,1.2202899456,2462630.0
2016-01-17,1.2214699984,1.3288300037,1.20776999,1.327469945,1171150.0
2016-01-18,1.3323099613,1.5428999662,1.3222199678,1.4263399839,4278930.0
2016-01-19,1.4226100445,1.46468997,1.3050099611,1.3713899851,2446740.0
2016-01-20,1.3631800413,1.6192400455,1.3537100554,1.5318200588,2933220.0
2016-01-21,1.5326999426,1.5854899883,1.4866900444,1.5535700321,1614960.0
2016-01-22,1.5470299721,1.5814599991,1.4658800364,1.5012700558,1567240.0
2016-01-23,1.5041199923,2.0301198959,1.4960500002,1.9726699591,7370980.0
2016-01-24,1.9005399942,2.2984199524,1.9005399942,2.1412000656,9669770.0
2016-01-25,2.1476399899,2.6625800133,2.056139946,2.4992699623,10739300.0
2016-01-26,2.5327401161,2.836990118,1.99477005,2.2763700485,13939200.0
2016-01-27,2.2474400997,2.5949399471,2.1886498928,2.3885500431,6961080.0
2016-01-28,2.4064500332,2.6846699715,2.3420300484,2.5264899731,4903850.0
2016-01-29,2.5429799557,2.6067700386,2.3039000034,2.4949600697,6662340.0
2016-01-30,2.5077199936,2.6118099689,2.3989200592,2.4450600147,3725080.0
2016-01-31,2.4431500435,2.5309700966,2.1863501072,2.3060400486,5847500.0
2016-02-01,2.3196899891,2.3196899891,2.1163098812,2.211689949,3994100.0
2016-02-02,2.2151899338,2.448980093,2.157200098,2.4396400452,3451270.0
2016-02-03,2.4319300652,2.5401699543,2.3416199684,2.5286900997,3987750.0
2016-02-04,2.5290300846,2.6295399666,2.4364600182,2.5780398846,3552320.0
2016-02-05,2.5703499317,2.6061799526,2.4709200859,2.5389900208,2636700.0
2016-02-06,2.5338199139,2.561150074,2.4720098972,2.5344600677,1921240.0
2016-02-07,2.5364100933,3.0581901073,2.5363800526,2.9643399715,7007060.0
2016-02-08,2.9730000496,3.2742800713,2.8753700256,3.17979002,9725690.0
2016-02-09,3.1749899387,4.0446400642,3.1687500477,4.0446400642,17954000.0
2016-02-10,4.0005497932,4.8614401817,3.7830998898,4.4362602234,28640400.0
2016-02-11,4.496819973,6.2922301292,4.3383002281,6.0131001472,26408200.0
2016-02-12,5.946149826,6.5827498436,5.0707597733,5.5469799042,23360800.0
2016-02-13,5.6850500107,5.7195401192,4.1900000572,5.3853201866,24218800.0
2016-02-14,5.4043297768,5.4650602341,4.4457101822,5.2397298813,11226500.0
2016-02-15,5.3305301666,5.8869900703,5.0185599327,5.2883501053,13934200.0
2016-02-16,5.3283200264,5.4748601913,4.0338401794,4.3152899742,15889100.0
2016-02-17,4.2891697884,4.7670698166,3.4973700047,3.757240057,15451000.0
2016-02-18,3.7746999264,4.7705698013,3.4208800793,4.3991298676,17054000.0
2016-02-19,4.3847899437,4.7932200432,4.2746901512,4.7378897667,7666320.0
2016-02-20,4.682199955,4.7540597916,4.1270699501,4.3413300514,8631090.0
2016-02-21,4.3605499268,4.7115101814,4.2276101112,4.6536197662,6413550.0
2016-02-22,4.664949894,5.6457099915,4.6352500916,5.6164999008,15056200.0
2016-02-23,5.6849298477,5.9476399422,5.387819767,5.586209774,13380600.0
2016-02-24,5.6040501595,6.2364702225,5.509250164,6.2364702225,11426500.0
2016-02-25,6.1867098808,6.6474099159,5.5512399673,6.1048002243,21471800.0
2016-02-26,6.0378298759,6.2687501907,5.7390499115,5.92166996,9526860.0
2016-02-27,5.9630799294,6.5269198418,5.9205198288,6.4258599281,8903210.0
2016-02-28,6.4055099487,6.6193399429,6.2383699417,6.4683499336,9851660.0
2016-02-29,6.4556498528,6.6145100594,6.0542898178,6.3369898796,7648020.0
2016-03-01,6.3193101883,7.9086399078,6.3088498116,7.6536898613,23098100.0
2016-03-02,7.6330299377,8.7534599304,7.3713002205,8.4653902054,29130200.0
2016-03-03,8.4422903061,10.0973997116,8.3320302963,9.2941503525,40314900.0
2016-03-04,9.2405595779,10.4060001373,8.4794197083,10.4060001373,35520100.0
2016-03-05,10.370300293,12.2740001678,9.9729003906,11.0037002563,56439600.0
2016-03-06,11.204000473,11.8360004425,9.9936103821,11.382900238,39112000.0
2016-03-07,11.4287996292,11.6519002914,9.3094902039,9.5526304245,34085100.0
2016-03-08,9.5821399689,10.1663999557,8.8157701492,9.8472099304,25524300.0
2016-03-09,9.7924203873,12.0546998978,9.6709899902,11.8979997635,27540500.0
2016-03-10,11.8815002441,12.2392997742,10.9911003113,11.3050003052,26851500.0
2016-03-11,11.2215995789,11.5999002457,10.393699646,11.0827999115,21002700.0
2016-03-12,11.1307001114,13.5333003998,11.0876998901,13.5333003998,48957300.0
2016-03-13,13.5101995468,15.2571001053,13.4673995972,14.4750003815,43915100.0
2016-03-14,14.5122003555,15.0129995346,11.5820999146,12.4525995255,58385100.0
2016-03-15,13.0017004013,13.1977996826,12.0467996597,13.0100002289,28404500.0
2016-03-16,13.0215997696,13.7306995392,12.4954004288,12.5208997726,24335500.0
2016-03-17,12.5586996078,12.6435003281,10.4426002502,11.0815000534,41650600.0
2016-03-18,11.1091003418,11.1787996292,8.5245199203,10.9981002808,53956800.0
2016-03-19,11.2037000656,11.2037000656,9.7766304016,10.5306997299,26735700.0
2016-03-20,10.5163002014,10.9038000107,9.570400238,10.3198003769,17651100.0
2016-03-21,10.3037004471,12.0149002075,10.1616001129,11.8641004562,28572600.0
2016-03-22,11.8791999817,12.0251998901,11.1770000458,11.2748003006,19730300.0
2016-03-23,11.3278999329,12.4326000214,11.2370996475,12.4167003632,19353200.0
2016-03-24,12.442199707,12.5016002655,10.8035001755,11.2349996567,26081800.0
2016-03-25,11.2602996826,11.3729000092,10.5271997452,10.7432003021,13782000.0
2016-03-26,10.7679004669,11.1808004379,10.5892000198,10.9739999771,9425480.0
2016-03-27,10.9861001968,11.0542001724,10.1120996475,10.4191999435,16744800.0
2016-03-28,10.4314002991,11.8613004684,10.407500267,11.665599823,23188300.0
2016-03-29,11.752699852,11.913599968,11.3498001099,11.6563997269,17684200.0
2016-03-30,11.6052999496,12.1785001755,11.4692001343,11.9528999329,19351200.0
2016-03-31,11.9197998047,12.0118999481,11.3156995773,11.4034996033,14966700.0
2016-04-01,11.4006004333,11.850399971,11.4006004333,11.663599968,11373100.0
2016-04-02,11.6305999756,11.6887998581,11.3987998962,11.5988998413,8682620.0
2016-04-03,11.6282997131,11.7063999176,11.5087003708,11.6183004379,5580550.0
2016-04-04,11.6157999039,11.6157999039,11.0163002014,11.1572999954,9599070.0
2016-04-05,11.2124996185,11.2124996185,10.1346998215,10.4380998611,20557300.0
2016-04-06,10.4497995377,10.970000267,10.277299881,10.6854000092,16997100.0
2016-04-07,10.6951999664,10.8097000122,9.9536304474,10.0697002411,13464500.0
2016-04-08,10.0774002075,10.3874998093,9.655579567,9.7195901871,14660600.0
2016-04-09,9.6942300797,10.0888996124,9.0681400299,9.1506204605,16194800.0
2016-04-10,9.1498498917,9.2247200012,7.4556398392,8.936340332,42613400.0
2016-04-11,8.942779541,8.9466400146,8.0031795502,8.6437902451,15138100.0
2016-04-12,8.6394701004,8.6394701004,7.1541600227,7.4423098564,23190100.0
2016-04-13,7.4413599968,8.7197704315,7.0692200661,8.0444202423,31403300.0
2016-04-14,8.0751695633,8.7570400238,8.0215196609,8.3872404099,13590700.0
2016-04-15,8.386059761,8.6162004471,8.0973300934,8.2427797318,12179000.0
2016-04-16,8.2358798981,8.6497602463,8.1144399643,8.6094999313,9888460.0
2016-04-17,8.6231899261,9.7019996643,8.5607795715,9.3091001511,24619600.0
2016-04-18,9.3327302933,9.5066604614,8.4968700409,9.0360002518,21084100.0
2016-04-19,9.0753297806,9.3062400818,8.595459938,8.7148799896,12899100.0
2016-04-20,8.6881904602,8.8253898621,8.3137598038,8.4657897949,15634700.0
2016-04-21,8.4534597397,8.721830368,7.962220192,8.1021699905,13355400.0
2016-04-22,8.1499204636,8.2723197937,7.6684799194,7.8212599754,13309300.0
2016-04-23,7.7918300629,8.5529298782,7.7377400398,8.2947902679,14565200.0
2016-04-24,8.2934303284,8.4739704132,7.9598097801,8.0013504028,10786400.0
2016-04-25,8.0077695847,8.0945997238,7.2365098,7.5543398857,18239900.0
2016-04-26,7.5265498161,7.5518198013,7.0589799881,7.3970398903,17667300.0
2016-04-27,7.3883900642,7.9677400589,7.3196902275,7.7599701881,19254500.0
2016-04-28,7.7406902313,7.9130702019,7.1663999557,7.1725301743,11576000.0
2016-04-29,7.2070298195,7.7309598923,7.171889782,7.4572901726,8762080.0
2016-04-30,7.453909874,9.3664999008,7.453909874,8.8139801025,36573300.0
2016-05-01,8.7750797272,9.0117797852,8.4323596954,8.8465003967,16713800.0
2016-05-02,8.8942403793,10.3214998245,8.8507204056,10.1632003784,41019200.0
2016-05-03,10.1651000977,10.1651000977,9.279800415,9.3112697601,21463900.0
2016-05-04,9.3828697205,10.0340995789,9.2675199509,9.413769722,17622400.0
2016-05-05,9.396730423,10.045999527,9.2921199799,9.8261003494,18296200.0
2016-05-06,9.8096103668,9.9521903992,9.0370101929,9.3466396332,21510600.0
2016-05-07,9.3156499863,9.4757900238,9.212100029,9.3705101013,10806500.0
2016-05-08,9.3729000092,9.5974998474,8.9268598557,9.4829301834,15031000.0
2016-05-09,9.4940395355,9.6411600113,9.2037000656,9.2977304459,13085300.0
2016-05-10,9.2826499939,9.4790201187,9.2613601685,9.3615198135,9321790.0
2016-05-11,9.431429863,10.0118999481,9.3892602921,9.9962797165,15267500.0
2016-05-12,9.9951095581,10.5062999725,9.8564100266,10.057800293,24137700.0
2016-05-13,10.0622997284,11.0528001785,10.0184001923,10.5066003799,31276900.0
2016-05-14,10.5051002502,10.6149997711,9.8079204559,10.2397003174,18808000.0
2016-05-15,10.2385997772,10.4444999695,9.9264202118,9.9623498917,9218400.0
2016-05-16,9.9687004089,11.4402999878,9.9687004089,11.1712999344,29079900.0
2016-05-17,11.1932001114,12.4870004654,11.1526002884,12.198800087,37198700.0
2016-05-18,12.1793003082,14.2589998245,12.1793003082,13.5586004257,65389900.0
2016-05-19,13.5427999496,14.8727998734,13.3375997543,14.7697000504,53757500.0
2016-05-20,14.8531999588,15.0481996536,13.3842000961,13.63560009,50544100.0
2016-05-21,13.6897001266,14.051199913,13.1190004349,14.0150003433,24648400.0
2016-05-22,14.0404996872,14.3464002609,13.7658004761,14.2861003876,17938900.0
2016-05-23,14.279800415,14.4924001694,13.192199707,13.4615001678,23842800.0
2016-05-24,13.3053998947,13.7742996216,12.0141000748,12.7322998047,41560600.0
2016-05-25,12.7931995392,12.8984003067,11.7665996552,12.5260000229,27444700.0
2016-05-26,12.5160999298,12.9865999222,12.0592002869,12.4303998947,20764000.0
2016-05-27,12.3893995285,12.3893995285,10.502699852,11.295800209,57496400.0
2016-05-28,11.3332004547,12.3633003235,10.3733997345,11.8929004669,47274800.0
2016-05-29,12.1121997833,12.6907997131,11.7768001556,12.350399971,28598400.0
2016-05-30,12.3253002167,12.8805999756,12.2658004761,12.7252998352,14733800.0
2016-05-31,12.7434997559,14.2672996521,12.64220047,14.0773000717,42433400.0
2016-06-01,14.1098003387,14.3155002594,13.4388999939,14.0015001297,22471300.0
2016-06-02,13.9917001724,14.0483999252,13.6291999817,13.7379999161,10477200.0
2016-06-03,13.7428998947,13.8738002777,13.2543001175,13.8466997147,22981500.0
2016-06-04,13.8642997742,13.945400238,13.4217996597,13.7404003143,15792400.0
2016-06-05,13.7624998093,14.0721998215,13.5677995682,13.9750003815,11088400.0
2016-06-06,14.0006999969,14.0585002899,13.7349004745,13.9341001511,8720400.0
2016-06-07,13.9453001022,14.5120000839,13.8145999908,14.5120000839,21421600.0
2016-06-08,14.507900238,14.7796001434,14.2751998901,14.4176998138,16941800.0
2016-06-09,14.4306001663,14.567199707,14.3402004242,14.3985996246,8256830.0
2016-06-10,14.3759002686,14.4317998886,13.8206996918,13.9085998535,11312900.0
2016-06-11,13.9090995789,14.1915998459,13.7202997208,14.1915998459,12176500.0
2016-06-12,14.1864004135,15.8999996185,14.1864004135,15.7437000275,38210300.0
2016-06-13,15.7722997665,17.6441993713,15.7195997238,17.6026992798,38023400.0
2016-06-14,17.6128005981,19.2735004425,17.2985992432,18.8931999207,64412200.0
2016-06-15,18.9053001404,18.9053001404,17.7094993591,18.3542995453,19393400.0
2016-06-16,18.3628005981,20.82970047,18.3628005981,20.5886001587,38531000.0
2016-06-17,20.6508998871,21.5226993561,13.5676002502,15.3767995834,199408000.0
2016-06-18,15.3786001205,15.3786001205,9.963640213,11.3306999207,133937000.0
2016-06-19,11.1673002243,13.182100296,10.63560009,12.2341995239,69783600.0
2016-06-20,12.2369003296,12.4483003616,10.5247001648,11.8395004272,58143600.0
2016-06-21,11.8198003769,13.4203996658,11.2917995453,13.3066997528,69245600.0
2016-06-22,13.1997003555,15.7855997086,13.0951004028,13.0951004028,96994096.0
2016-06-23,13.2156000137,13.7910995483,12.5640001297,13.676199913,30806400.0
2016-06-24,13.682100296,14.5672998428,13.2194004059,14.3320999146,33332900.0
2016-06-25,14.3028001785,14.5818996429,14.0170001984,14.2829999924,15383100.0
2016-06-26,14.2610998154,14.3739004135,13.6564998627,13.8501996994,14747600.0
2016-06-27,13.8081998825,14.1211004257,13.7493000031,13.8838996887,10994700.0
2016-06-28,13.9275999069,13.9814996719,11.718000412,12.1756000519,43436600.0
2016-06-29,12.174200058,13.0380001068,11.6854000092,12.6112003326,26982800.0
2016-06-30,12.6028995514,12.741900444,12.2536001205,12.4615001678,15801300.0
2016-07-01,12.4380998611,12.4912996292,11.733499527,12.1995000839,17236500.0
2016-07-02,12.2159996033,12.2208995819,11.9502000809,12.1283998489,8987070.0
2016-07-03,12.1208000183,12.1451997757,11.589099884,11.720199585,10588700.0
2016-07-04,11.696100235,11.880200386,11.3894996643,11.4709997177,12943500.0
2016-07-05,11.457400322,11.5178003311,9.576259613,10.6113996506,45526900.0
2016-07-06,10.575799942,11.1056003571,10.2807998657,10.5289001465,18137300.0
2016-07-07,10.535900116,10.5657997131,9.8032102585,10.1093997955,15407200.0
2016-07-08,10.1153001785,11.5248003006,9.9612598419,11.3945999146,20039800.0
2016-07-09,11.4176998138,11.456700325,10.7294998169,10.9654998779,17254800.0
2016-07-10,10.9603996277,11.0136995316,10.7821998596,10.9476003647,5479240.0
2016-07-11,10.9411001205,11.0093002319,10.2601995468,10.4589996338,13098000.0
2016-07-12,10.4469995499,10.7620000839,10.4258003235,10.5160999298,11127700.0
2016-07-13,10.5066003799,10.5895004272,10.4039001465,10.5004997253,6715660.0
2016-07-14,10.5968999863,11.6819000244,10.5968999863,11.5131998062,23621900.0
2016-07-15,11.4990997314,12.4313001633,11.4899997711,11.9516000748,26838900.0
2016-07-16,11.9194002151,11.9358997345,11.5923995972,11.6527996063,10445700.0
2016-07-17,11.6234998703,11.67029953,11.007399559,11.1586999893,17921600.0
2016-07-18,11.1730003357,11.6100997925,10.9483003616,11.0343999863,15931900.0
2016-07-19,11.0466003418,12.0138998032,11.0102996826,11.619099617,21730000.0
