slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
decentraland,MANA,Decentraland MANA,08/31/2020,3,0.09131929,0.11870725,0.00100346,0.09128218,942766723.9,131511531.4,0.766999261,0.11770379
decentraland,MANA,Decentraland MANA,07/31/2020,3,0.037840198,0.052790527,0.037608283,0.045716269,15159428.86,65865082.15,0.534043979,0.015182244
decentraland,MANA,Decentraland MANA,06/30/2020,3,0.039792334,0.046477487,0.035501278,0.037693906,9342540.69,53222907.41,0.19976189,0.010976209
decentraland,MANA,Decentraland MANA,05/31/2020,3,0.031631153,0.04392361,0.031631153,0.039779318,19443503.44,54489144.96,0.662858895,0.012292457
decentraland,MANA,Decentraland MANA,04/30/2020,3,0.026339641,0.034812329,0.024718649,0.031631153,24261283.74,43340188.92,0.684834904,0.01009368
decentraland,MANA,Decentraland MANA,03/31/2020,3,0.037108439,0.049099139,0.014050544,0.026339641,12892874.68,27660350.59,0.350630246,0.035048596
decentraland,MANA,Decentraland MANA,02/29/2020,3,0.035297142,0.069109058,0.035262803,0.037095527,8488369.61,38955552.53,0.054148501,0.033846255
decentraland,MANA,Decentraland MANA,01/31/2020,3,0.030127954,0.03912604,0.030083633,0.035342382,8138269.71,37114501.81,0.581565081,0.009042407
bitcoin,BTC,Bitcoin,11/30/2023,1,34657.27532,38415.3382,34133.43962,37712.74777,5.70863E+11,7.37561E+11,0.835916145,4281.898583
bitcoin,BTC,Bitcoin,10/31/2023,1,26967.39743,35150.4335,26558.32078,34667.77936,4.76426E+11,6.77048E+11,0.943825907,8592.112715
bitcoin,BTC,Bitcoin,09/30/2023,1,25934.02081,27488.7638,24930.29749,26967.9163,3.37637E+11,5.25886E+11,0.796421982,2558.466308
bitcoin,BTC,Bitcoin,08/31/2023,1,29230.8724,30176.79624,25409.1116,25931.47289,4.37724E+11,5.04958E+11,0.109562887,4767.684635
bitcoin,BTC,Bitcoin,07/31/2023,1,30471.84756,31814.51481,28934.29416,29230.11088,3.82224E+11,5.68366E+11,0.102706269,2880.220652
bitcoin,BTC,Bitcoin,06/30/2023,1,27218.41238,31389.53813,24797.16785,30477.25128,4.81734E+11,5.91758E+11,0.861614744,6592.37028
bitcoin,BTC,Bitcoin,05/31/2023,1,29227.10398,29820.12662,25878.42883,27219.65861,4.43473E+11,5.27773E+11,0.340267024,3941.697793
bitcoin,BTC,Bitcoin,04/30/2023,1,28473.3318,31005.60804,27070.8495,29268.80704,5.3106E+11,5.66661E+11,0.558600361,3934.758545
bitcoin,BTC,Bitcoin,03/31/2023,1,23150.92996,29159.90262,19628.25431,28478.48461,8.833E+11,5.50593E+11,0.92850995,9531.648308
bitcoin,BTC,Bitcoin,02/28/2023,1,23137.83514,25134.11735,21460.0885,23147.35339,7.23969E+11,4.46847E+11,0.459241056,3674.028846
bitcoin,BTC,Bitcoin,01/31/2023,1,16547.9144,23919.88976,16521.23343,23139.28391,6.90929E+11,4.46082E+11,0.894493565,7398.656331
bitcoin,BTC,Bitcoin,12/31/2022,1,17168.00214,18318.53058,16398.13625,16547.49537,5.67257E+11,3.18516E+11,0.077775232,1920.394333
bitcoin,BTC,Bitcoin,11/30/2022,1,20494.89762,21446.8861,15599.04718,17168.56555,1.22453E+12,3.29998E+11,0.268392887,5847.838921
bitcoin,BTC,Bitcoin,10/31/2022,1,19431.10495,20988.39447,18319.82263,20495.77423,9.57903E+11,3.93413E+11,0.815399297,2668.571841
bitcoin,BTC,Bitcoin,09/30/2022,1,20050.49867,22673.81977,18290.31519,19431.78945,1.12327E+12,3.72415E+11,0.260402205,4383.504578
bitcoin,BTC,Bitcoin,08/31/2022,1,23336.71805,25135.5904,19600.78503,20049.76319,8.94193E+11,3.8371E+11,0.08111905,5534.805361
bitcoin,BTC,Bitcoin,07/31/2022,1,19820.47047,24572.57942,18966.95063,23336.8956,9.27582E+11,4.45941E+11,0.779563745,5605.628788
bitcoin,BTC,Bitcoin,06/30/2022,1,31792.55381,31957.28432,17708.62371,19784.72649,9.23939E+11,3.77526E+11,0.145705119,14248.6606
bitcoin,BTC,Bitcoin,05/31/2022,1,37713.26509,39902.95021,26350.49017,31792.30994,1.08942E+12,6.05798E+11,0.401537415,13552.46004
bitcoin,BTC,Bitcoin,04/30/2022,1,45554.16381,47313.47685,37697.94278,37714.87555,8.30116E+11,7.17597E+11,0.00176098,9615.534075
bitcoin,BTC,Bitcoin,03/31/2022,1,43194.50421,48086.83675,37260.20171,45538.67692,8.30944E+11,8.65202E+11,0.764639722,10826.63504
bitcoin,BTC,Bitcoin,02/28/2022,1,38481.76537,45661.17314,34459.21773,43193.23403,6.71336E+11,8.19415E+11,0.779686758,11201.95542
bitcoin,BTC,Bitcoin,01/31/2022,1,46311.74466,47881.40623,33184.05957,38483.12631,9.23979E+11,7.29074E+11,0.360545809,14697.34667
bitcoin,BTC,Bitcoin,12/31/2021,1,56907.96673,59041.68524,42874.61686,46306.44612,9.57047E+11,8.75939E+11,0.212272824,16167.06839
bitcoin,BTC,Bitcoin,11/30/2021,1,61320.44949,68789.62594,53569.76396,57005.42547,1.05327E+12,1.07669E+12,0.225735392,15219.86198
bitcoin,BTC,Bitcoin,10/31/2021,1,43816.74064,66930.38727,43320.02298,61318.95777,1.15308E+12,1.15649E+12,0.762331939,23610.36429
bitcoin,BTC,Bitcoin,09/30/2021,1,47099.77487,52853.7638,39787.6098,43790.89563,1.10214E+12,8.24619E+11,0.306385936,13066.154
bitcoin,BTC,Bitcoin,08/31/2021,1,41460.84408,50482.07641,37458.00399,47166.68795,1.06564E+12,8.8687E+11,0.74544149,13024.07241
bitcoin,BTC,Bitcoin,07/31/2021,1,35035.98271,42235.54771,29360.95584,41626.19568,8.77979E+11,7.81431E+11,0.952670186,12874.59187
bitcoin,BTC,Bitcoin,06/30/2021,1,37293.79237,41295.26857,28893.62166,35040.83725,1.18965E+12,6.56853E+11,0.495677359,12401.64692
bitcoin,BTC,Bitcoin,05/31/2021,1,57714.66486,59519.35443,30681.49691,37332.85369,1.97659E+12,6.9899E+11,0.230646704,28837.85751
bitcoin,BTC,Bitcoin,04/30/2021,1,58926.56415,64863.09891,47159.48584,57750.17735,1.84448E+12,1.07967E+12,0.598222039,17703.61307
bitcoin,BTC,Bitcoin,03/31/2021,1,45159.50305,61683.86401,45115.09311,58918.83271,1.68118E+12,1.10002E+12,0.833117899,16568.7709
bitcoin,BTC,Bitcoin,02/28/2021,1,33114.57724,58330.57214,32384.22811,45137.77047,2.26715E+12,8.41429E+11,0.491535237,25946.34404
bitcoin,BTC,Bitcoin,01/31/2021,1,28994.00892,41946.73935,28722.75527,33114.35775,2.15347E+12,6.16453E+11,0.332093751,13223.98408
bitcoin,BTC,Bitcoin,12/31/2020,1,19633.77045,29244.87669,17619.53239,29001.71982,1.21226E+12,5.39051E+11,0.9790839,11625.3443
bitcoin,BTC,Bitcoin,11/30/2020,1,13780.99481,19749.26369,13243.15987,19625.83503,1.14087E+12,3.6423E+11,0.98102879,6506.103828
bitcoin,BTC,Bitcoin,10/31/2020,1,10795.25474,14028.21429,10416.6892,13780.9947,1.05087E+12,2.55372E+11,0.931547038,3611.525088
bitcoin,BTC,Bitcoin,09/30/2020,1,10802.03547,12059.87014,9901.905755,10784.49158,1.17478E+12,1.99557E+11,0.408989985,2157.964386
bitcoin,BTC,Bitcoin,08/31/2020,1,11382.78589,13149.69445,104.6189556,10804.94122,5.54052E+11,1.9963E+11,0.820257596,13045.07549
bitcoin,BTC,Bitcoin,07/31/2020,1,9145.985055,11415.8639,8977.015635,11323.46642,23160469766,2.08895E+11,0.962114299,2438.848261
bitcoin,BTC,Bitcoin,06/30/2020,1,9463.605662,10199.56497,8975.525855,9137.9934,15735797744,1.68316E+11,0.132730681,1224.039117
bitcoin,BTC,Bitcoin,05/31/2020,1,8672.781914,9996.743353,8374.322975,9461.058918,27773290299,1.73997E+11,0.669823899,1622.420378
bitcoin,BTC,Bitcoin,04/30/2020,1,6437.319215,9440.650673,6202.373512,8658.55418,66964629541,1.58922E+11,0.758483769,3238.277162
bitcoin,BTC,Bitcoin,03/31/2020,1,8599.758344,9167.695796,4106.98075,6438.644766,32786468812,1.17814E+11,0.460738057,5060.715046
bitcoin,BTC,Bitcoin,02/29/2020,1,9346.357628,10457.6272,8492.932153,8599.50862,35792392544,1.56896E+11,0.054245806,1964.695047
bitcoin,BTC,Bitcoin,01/31/2020,1,7194.891971,9553.126133,6914.995908,9350.529365,29432489719,1.70113E+11,0.92320441,2638.130225
ethereum,ETH,Ethereum,11/30/2023,2,1815.872074,2134.691404,1779.635558,2052.556076,3.15825E+11,2.468E+11,0.76866927,355.0558455
ethereum,ETH,Ethereum,10/31/2023,2,1671.161528,1865.095262,1523.237568,1816.458932,1.92663E+11,2.18465E+11,0.85772931,341.8576934
ethereum,ETH,Ethereum,09/30/2023,2,1645.581323,1692.531165,1533.426729,1671.161811,1.34782E+11,2.00936E+11,0.86568977,159.1044355
ethereum,ETH,Ethereum,08/31/2023,2,1856.190166,1877.51152,1551.71325,1645.639124,1.68678E+11,1.97832E+11,0.288294576,325.7982698
ethereum,ETH,Ethereum,07/31/2023,2,1933.323888,2026.204923,1832.025418,1856.16234,1.77597E+11,2.23071E+11,0.124302107,194.1795049
ethereum,ETH,Ethereum,06/30/2023,2,1873.914732,1945.274313,1624.138332,1933.188982,2.06194E+11,2.32408E+11,0.962366937,321.1359806
ethereum,ETH,Ethereum,05/31/2023,2,1868.891061,2017.559483,1742.403755,1874.130435,2.02326E+11,2.25362E+11,0.478735012,275.1557281
ethereum,ETH,Ethereum,04/30/2023,2,1821.704354,2137.44512,1765.518895,1876.924327,2.88662E+11,2.25975E+11,0.299536371,371.926225
ethereum,ETH,Ethereum,03/31/2023,2,1606.040382,1853.888003,1378.525402,1822.022119,3.02468E+11,2.19477E+11,0.9329651,475.3626012
ethereum,ETH,Ethereum,02/28/2023,2,1586.488105,1732.801098,1470.023983,1605.895131,2.23749E+11,1.9652E+11,0.517058528,262.7771148
ethereum,ETH,Ethereum,01/31/2023,2,1196.713671,1674.179268,1192.885436,1586.535374,2.24953E+11,1.9415E+11,0.817899404,481.2938319
ethereum,ETH,Ethereum,12/31/2022,2,1295.769504,1346.174483,1160.377254,1196.771239,1.69265E+11,1.46454E+11,0.19588013,185.7972291
ethereum,ETH,Ethereum,11/30/2022,2,1572.645361,1661.334663,1083.285666,1295.688606,4.23837E+11,1.58558E+11,0.367447986,578.0489973
ethereum,ETH,Ethereum,10/31/2022,2,1328.193721,1652.382219,1209.278157,1572.714466,3.82072E+11,1.92459E+11,0.82020532,443.1040619
ethereum,ETH,Ethereum,09/30/2022,2,1553.756391,1784.497785,1229.426708,1327.978638,4.96652E+11,1.62806E+11,0.177548306,555.0710769
ethereum,ETH,Ethereum,08/31/2022,2,1681.445563,2022.791556,1427.728356,1553.684938,5.54163E+11,1.89844E+11,0.211669251,595.0632
ethereum,ETH,Ethereum,07/31/2022,2,1068.316818,1774.57644,1019.220319,1681.517319,5.34458E+11,2.04772E+11,0.876800997,755.3561212
ethereum,ETH,Ethereum,06/30/2022,2,1942.050618,1965.166582,896.1090091,1067.2988,5.62033E+11,1.29526E+11,0.160131498,1069.057573
ethereum,ETH,Ethereum,05/31/2022,2,2729.994199,2956.686888,1721.264749,1942.327998,6.25954E+11,2.35022E+11,0.178937419,1235.422139
ethereum,ETH,Ethereum,04/30/2022,2,3282.576168,3573.960243,2727.406338,2730.186822,4.93826E+11,3.29246E+11,0.003284473,846.5539052
ethereum,ETH,Ethereum,03/31/2022,2,2919.775878,3470.186304,2455.593727,3281.642878,4.36852E+11,3.94426E+11,0.814168337,1014.592577
ethereum,ETH,Ethereum,02/28/2022,2,2687.898952,3271.316154,2308.914731,2919.201229,4.16163E+11,3.49639E+11,0.63412884,962.4014233
ethereum,ETH,Ethereum,01/31/2022,2,3683.047156,3876.785086,2172.301153,2688.278922,4.91109E+11,3.2096E+11,0.302717884,1704.483933
ethereum,ETH,Ethereum,12/31/2021,2,4623.679444,4780.732484,3525.494054,3682.632905,6.21042E+11,4.38128E+11,0.125186457,1255.23843
ethereum,ETH,Ethereum,11/30/2021,2,4288.21747,4891.704698,3933.506491,4631.478795,5.73547E+11,5.49086E+11,0.728421635,958.1982068
ethereum,ETH,Ethereum,10/31/2021,2,3001.129306,4455.735397,2978.654415,4288.074452,5.74798E+11,5.06664E+11,0.886491705,1477.080982
ethereum,ETH,Ethereum,09/30/2021,2,3430.762343,4022.46936,2676.407415,3001.679052,6.53985E+11,3.53421E+11,0.241646856,1346.061945
ethereum,ETH,Ethereum,08/31/2021,2,2530.462792,3466.992283,2449.353536,3433.732781,7.50208E+11,4.02903E+11,0.967316986,1017.638748
ethereum,ETH,Ethereum,07/31/2021,2,2274.397518,2551.161084,1722.050781,2536.210035,6.29953E+11,2.96533E+11,0.981967358,829.1103033
ethereum,ETH,Ethereum,06/30/2021,2,2707.560596,2891.254971,1707.600595,2274.547713,8.13523E+11,2.65001E+11,0.478980291,1183.654376
ethereum,ETH,Ethereum,05/31/2021,2,2772.838303,4362.350542,1737.468748,2714.945344,1.51033E+12,3.15217E+11,0.372388805,2624.881794
ethereum,ETH,Ethereum,04/30/2021,2,1919.157284,2797.972385,1912.178408,2773.207132,9.95334E+11,3.20823E+11,0.972041746,885.7939766
ethereum,ETH,Ethereum,03/31/2021,2,1417.151143,1947.837753,1416.416185,1918.362061,7.30832E+11,2.21152E+11,0.944534257,531.4215684
ethereum,ETH,Ethereum,02/28/2021,2,1314.855283,2036.286493,1274.357755,1416.048906,1.00772E+12,1.6265E+11,0.185963784,761.9287387
ethereum,ETH,Ethereum,01/31/2021,2,737.7083778,1467.784942,718.1095175,1314.986229,2.2248E+12,1.50544E+11,0.796180176,749.6754246
ethereum,ETH,Ethereum,12/31/2020,2,615.0703248,754.3032342,532.9984283,737.8033977,4.70673E+11,84156810765,0.925442936,221.3048059
ethereum,ETH,Ethereum,11/30/2020,2,386.5903379,621.1734205,371.3127382,614.842522,5.07753E+11,69873714778,0.974662286,249.8606823
ethereum,ETH,Ethereum,10/31/2020,2,360.3091539,420.1416564,334.5455653,386.5903353,4.16749E+11,43776829150,0.608027415,85.59609105
ethereum,ETH,Ethereum,09/30/2020,2,402.0990623,485.0971835,318.5450913,359.9378738,6.40899E+11,40606130498,0.248527544,166.5520922
ethereum,ETH,Ethereum,08/31/2020,2,378.9114802,440.8596801,3.29814466,402.6442078,2.82173E+11,45260169372,0.912662633,437.5615355
ethereum,ETH,Ethereum,07/31/2020,2,226.1345854,348.6113723,224.5444904,345.5546493,12030600492,38699278449,0.975362297,124.0668819
ethereum,ETH,Ethereum,06/30/2020,2,230.8602526,252.2220028,219.4726779,226.3149974,6094093001,25249913730,0.208930093,32.74932496
ethereum,ETH,Ethereum,05/31/2020,2,207.9017311,244.0452613,180.7183342,230.9757009,12234904813,25675542329,0.793617643,63.32692711
ethereum,ETH,Ethereum,04/30/2020,2,133.6123245,227.5296899,129.7309443,207.6020559,28089191904,22989647065,0.796238347,97.79874557
ethereum,ETH,Ethereum,03/31/2020,2,219.7526778,249.9784915,95.18430052,133.5935651,11065246317,14739376438,0.248131175,154.794191
ethereum,ETH,Ethereum,02/29/2020,2,180.1137709,287.1236968,179.7451853,219.8485126,18181296376,24162913195,0.373476282,107.3785115
ethereum,ETH,Ethereum,01/31/2020,2,129.6306557,186.2604898,126.4900198,180.1601752,11728616394,19729633078,0.897937651,59.77047002
